timestamp,pos_x,pos_y,pos_z,yaw,yaw_rate,yaw_cmd,flag
1612940595120548608,86.49240112,135.86778259,-4.99656248,0.16293559,0.05209472,0.26715088,0
1612940595222550784,86.68821716,135.85693359,-4.9963131,0.17017382,0.09241798,0.27398682,0
1612940595321552896,86.87843323,135.84947205,-4.99605179,0.18139477,0.13190849,0.25735474,0
1612940595423555072,87.07453918,135.84480286,-4.99577618,0.19636003,0.15828389,0.23681641,0
1612940595525557248,87.27082825,135.84306335,-4.99550915,0.21329689,0.17141698,0.1937561,0
1612940595624559360,87.46141815,135.84417725,-4.99527788,0.23042548,0.17124453,0.26126099,0
1612940595726561536,87.65778351,135.84814453,-4.99509048,0.24768632,0.17205897,0.26028442,0
1612940595828563712,87.85414886,135.85507202,-4.99495268,0.2658528,0.1831923,0.26812744,0
1612940596029568000,88.24086761,135.87730408,-4.99479818,0.30423411,0.19814399,0.17907715,0
1612940596128570112,88.43110657,135.89251709,-4.99477386,0.32398776,0.19434333,0.02938843,0
1612940596230572288,88.62685394,135.91119385,-4.99478006,0.34256704,0.16131648,0.0,0
1612940596332574464,88.82229614,135.93299866,-4.99480915,0.35643074,0.11164887,0.0,0
1612940596431576576,89.01161957,135.95716858,-4.99485445,0.36554827,0.07479291,0.0,0
1612940596533578752,89.20625305,135.98521423,-4.99490309,0.37181097,0.04949874,0.0,0
1612940596635580928,89.40040588,136.0164032,-4.99492884,0.37596046,0.03275903,0.0,0
1612940596734583040,89.58835602,136.04959106,-4.99491644,0.37864502,0.02194547,0.0,0
1612940596836585216,89.78151703,136.08665466,-4.99486113,0.38049079,0.01452421,0.0,0
1612940596935587328,89.96852875,136.12527466,-4.99476862,0.38168617,0.00973017,0.0,0
1612940597037589504,90.16075134,136.16763306,-4.99464226,0.38250887,0.00644,0.0,0
1612940597139591680,90.35253143,136.2124176,-4.99449396,0.38305531,0.00426251,0.0,0
1612940597241593856,90.54386139,136.25950623,-4.99433184,0.38341881,0.00282137,0.0,0
1612940597340595968,90.7292099,136.3072052,-4.99417448,0.38365473,0.00189037,0.0,0
1612940597442598144,90.91977692,136.35829163,-4.9940176,0.38381786,0.00125139,0.0,0
1612940597544600320,91.11001587,136.41120911,-4.99387169,0.38392661,0.00082846,0.04309082,0
1612940597646602496,91.29994202,136.46580505,-4.99374151,0.38408819,0.00518501,0.10470581,0
1612940597745604608,91.48396301,136.52027893,-4.99363041,0.38523101,0.021275,0.11157227,0
1612940597847606784,91.67329407,136.57785034,-4.99353456,0.38853758,0.04251575,0.11547852,0
1612940597949608960,91.86236572,136.63676453,-4.99345732,0.39371498,0.05816052,0.11645508,0
1612940598048611072,92.04564667,136.69514465,-4.99340105,0.40004341,0.06899793,0.1184082,0
1612940598150613248,92.23423004,136.75646973,-4.99336338,0.40750115,0.07680577,0.1184082,0
1612940598252615424,92.42254639,136.81898499,-4.99334908,0.41563566,0.08228169,0.11450195,0
1612940598351617536,92.60505676,136.88079834,-4.99335527,0.42396532,0.08549685,0.10961914,0
1612940598453619712,92.7928009,136.94566345,-4.99337912,0.43276199,0.08655193,0.10668945,0
1612940598555621888,92.98023224,137.01170349,-4.99341774,0.4415772,0.08608211,0.04013062,0
1612940598654624000,93.16183472,137.07702637,-4.99346495,0.44998115,0.0798362,0.0,0
1612940598756626176,93.34853363,137.14553833,-4.99352741,0.45717699,0.05984734,0.0,0
1612940598858628352,93.53486633,137.21533203,-4.99359226,0.46217996,0.03960815,0.0,0
1612940598960630528,93.72074127,137.28642273,-4.99365711,0.46549151,0.02621301,0.0,0
1612940599059632640,93.90073395,137.35667419,-4.99372005,0.46763127,0.01755993,0.0,0
1612940599161634816,94.08574677,137.43031311,-4.99378395,0.46910041,0.01162136,0.0,0
1612940599263636992,94.27031708,137.50514221,-4.99383259,0.47007336,0.00769118,0.0,0
1612940599362639104,94.4490509,137.57891846,-4.99387169,0.47070237,0.00515231,0.0,0
1612940599464641280,94.63282013,137.65602112,-4.99390411,0.4711344,0.0034099,0.0,0
1612940599566643456,94.81619263,137.73414612,-4.99392605,0.47142067,0.00225676,0.0,0
1612940599668645632,94.99920654,137.81326294,-4.99394226,0.47161064,0.00149359,0.0,0
1612940599770647808,95.18190765,137.89328003,-4.99395847,0.47173654,0.00098851,0.0,0
1612940599869649920,95.3589325,137.97169495,-4.99397421,0.47181795,0.00066223,0.0,0
1612940599971652096,95.54102325,138.05332947,-4.99399042,0.47187391,0.00043831,-0.05273438,0
1612940600073654272,95.72284698,138.13562012,-4.99400663,0.47181923,-0.00494774,-0.203125,0
1612940600172656384,95.899086,138.21614075,-4.99402237,0.47038664,-0.03316788,-0.20703125,0
1612940600274658560,96.08042145,138.29975891,-4.99403858,0.46466675,-0.07632323,-0.20996094,0
1612940600376660736,96.26154327,138.38391113,-4.99405479,0.45528587,-0.10581709,-0.20996094,0
1612940600577665024,96.61800385,138.55110168,-4.99406052,0.43026956,-0.13859464,-0.18945312,0
1612940600577665024,96.61800385,138.55110168,-4.99406052,0.43026956,-0.13859464,-0.16992188,0
1612940600778669312,96.97428894,138.71876526,-4.99408627,0.40129323,-0.14472993,-0.13476562,0
1612940600880671488,97.15510559,138.80384827,-4.99410248,0.38679919,-0.137426,0.0,0
1612940600982673664,97.33616638,138.88882446,-4.9941287,0.37355967,-0.11448822,0.0,0
safe
